,lon,lat,nltk_sentiment,count,total,%neg
1351,103.940679309,1.36364174742,Positive,74,155,47.74193548387097
1352,103.940679309,1.37364174742,Negative,44,515,8.54368932038835
1353,103.940679309,1.37364174742,Neutral,235,515,45.63106796116505
1354,103.940679309,1.37364174742,Positive,236,515,45.8252427184466
1355,103.940679309,1.38364174742,Negative,20,336,5.952380952380952
1356,103.940679309,1.38364174742,Neutral,121,336,36.01190476190476
1357,103.940679309,1.38364174742,Positive,195,336,58.03571428571429
1358,103.940679309,1.41364174742,Neutral,1,1,100.0
1359,103.950679309,1.30364174742,Neutral,2,2,100.0
1360,103.950679309,1.31364174742,Negative,4,67,5.970149253731343
1361,103.950679309,1.31364174742,Neutral,45,67,67.16417910447761
1362,103.950679309,1.31364174742,Positive,18,67,26.865671641791046
1363,103.950679309,1.32364174742,Negative,40,543,7.366482504604052
1364,103.950679309,1.32364174742,Neutral,310,543,57.0902394106814
1365,103.950679309,1.32364174742,Positive,193,543,35.543278084714544
1366,103.950679309,1.33364174742,Negative,64,468,13.675213675213676
1367,103.950679309,1.33364174742,Neutral,261,468,55.769230769230774
1368,103.950679309,1.33364174742,Positive,143,468,30.555555555555557
1369,103.950679309,1.34364174742,Negative,98,836,11.722488038277511
1370,103.950679309,1.34364174742,Neutral,409,836,48.92344497607656
1371,103.950679309,1.34364174742,Positive,329,836,39.354066985645936
1372,103.950679309,1.35364174742,Negative,105,868,12.096774193548388
1373,103.950679309,1.35364174742,Neutral,436,868,50.23041474654379
1374,103.950679309,1.35364174742,Positive,327,868,37.672811059907836
1375,103.950679309,1.36364174742,Negative,24,276,8.695652173913043
1376,103.950679309,1.36364174742,Neutral,164,276,59.42028985507246
1377,103.950679309,1.36364174742,Positive,88,276,31.88405797101449
1378,103.950679309,1.37364174742,Negative,145,1791,8.096035734226689
1379,103.950679309,1.37364174742,Neutral,825,1791,46.06365159128978
1380,103.950679309,1.37364174742,Positive,821,1791,45.84031267448353
1381,103.950679309,1.38364174742,Negative,20,272,7.352941176470589
1382,103.950679309,1.38364174742,Neutral,137,272,50.36764705882353
1383,103.950679309,1.38364174742,Positive,115,272,42.279411764705884
1384,103.950679309,1.40364174742,Neutral,1,1,100.0
1385,103.950679309,1.41364174742,Negative,1,2,50.0
1386,103.950679309,1.41364174742,Positive,1,2,50.0
1387,103.960679309,1.31364174742,Negative,2,53,3.7735849056603774
1388,103.960679309,1.31364174742,Neutral,32,53,60.37735849056604
1389,103.960679309,1.31364174742,Positive,19,53,35.84905660377358
1390,103.960679309,1.32364174742,Negative,2,52,3.8461538461538463
1391,103.960679309,1.32364174742,Neutral,34,52,65.38461538461539
1392,103.960679309,1.32364174742,Positive,16,52,30.76923076923077
1393,103.960679309,1.33364174742,Negative,69,1171,5.892399658411613
1394,103.960679309,1.33364174742,Neutral,530,1171,45.2604611443211
1395,103.960679309,1.33364174742,Positive,572,1171,48.84713919726729
1396,103.960679309,1.34364174742,Negative,28,603,4.643449419568822
1397,103.960679309,1.34364174742,Neutral,309,603,51.243781094527364
1398,103.960679309,1.34364174742,Positive,266,603,44.11276948590381
1399,103.960679309,1.35364174742,Negative,46,684,6.725146198830409
1400,103.960679309,1.35364174742,Neutral,362,684,52.92397660818714
1401,103.960679309,1.35364174742,Positive,276,684,40.35087719298245
1402,103.960679309,1.36364174742,Negative,19,264,7.196969696969697
1403,103.960679309,1.36364174742,Neutral,125,264,47.34848484848485
1404,103.960679309,1.36364174742,Positive,120,264,45.45454545454545
1405,103.960679309,1.37364174742,Negative,31,391,7.928388746803069
1406,103.960679309,1.37364174742,Neutral,235,391,60.10230179028133
1407,103.960679309,1.37364174742,Positive,125,391,31.9693094629156
1408,103.960679309,1.38364174742,Negative,7,82,8.536585365853659
1409,103.960679309,1.38364174742,Neutral,43,82,52.4390243902439
1410,103.960679309,1.38364174742,Positive,32,82,39.02439024390244
1411,103.960679309,1.39364174742,Neutral,2,4,50.0
1412,103.960679309,1.39364174742,Positive,2,4,50.0
1413,103.960679309,1.40364174742,Neutral,19,25,76.0
1414,103.960679309,1.40364174742,Positive,6,25,24.0
1415,103.970679309,1.31364174742,Neutral,33,56,58.92857142857143
1416,103.970679309,1.31364174742,Positive,23,56,41.07142857142857
1417,103.970679309,1.32364174742,Neutral,10,22,45.45454545454545
1418,103.970679309,1.32364174742,Positive,12,22,54.54545454545454
1419,103.970679309,1.33364174742,Negative,7,40,17.5
1420,103.970679309,1.33364174742,Neutral,18,40,45.0
1421,103.970679309,1.33364174742,Positive,15,40,37.5
1422,103.970679309,1.34364174742,Negative,1,22,4.545454545454546
1423,103.970679309,1.34364174742,Neutral,15,22,68.18181818181817
1424,103.970679309,1.34364174742,Positive,6,22,27.27272727272727
1425,103.970679309,1.35364174742,Negative,12,70,17.142857142857142
1426,103.970679309,1.35364174742,Neutral,36,70,51.42857142857142
1427,103.970679309,1.35364174742,Positive,22,70,31.428571428571427
1428,103.970679309,1.38364174742,Neutral,8,13,61.53846153846154
1429,103.970679309,1.38364174742,Positive,5,13,38.46153846153847
1430,103.970679309,1.39364174742,Negative,1,41,2.4390243902439024
1431,103.970679309,1.39364174742,Neutral,17,41,41.46341463414634
1432,103.970679309,1.39364174742,Positive,23,41,56.09756097560976
1433,103.970679309,1.40364174742,Negative,23,236,9.745762711864407
1434,103.970679309,1.40364174742,Neutral,105,236,44.49152542372881
1435,103.970679309,1.40364174742,Positive,108,236,45.76271186440678
1436,103.970679309,1.41364174742,Negative,1,7,14.285714285714285
1437,103.970679309,1.41364174742,Neutral,4,7,57.14285714285714
1438,103.970679309,1.41364174742,Positive,2,7,28.57142857142857
1439,103.980679309,1.31364174742,Negative,4,61,6.557377049180328
1440,103.980679309,1.31364174742,Neutral,23,61,37.704918032786885
1441,103.980679309,1.31364174742,Positive,34,61,55.73770491803278
1442,103.980679309,1.32364174742,Neutral,5,6,83.33333333333334
1443,103.980679309,1.32364174742,Positive,1,6,16.666666666666664
1444,103.980679309,1.33364174742,Negative,60,540,11.11111111111111
1445,103.980679309,1.33364174742,Neutral,289,540,53.51851851851852
1446,103.980679309,1.33364174742,Positive,191,540,35.37037037037037
1447,103.980679309,1.34364174742,Negative,19,243,7.818930041152264
1448,103.980679309,1.34364174742,Neutral,146,243,60.08230452674898
1449,103.980679309,1.34364174742,Positive,78,243,32.098765432098766
1450,103.980679309,1.35364174742,Negative,22,221,9.95475113122172
1451,103.980679309,1.35364174742,Neutral,133,221,60.18099547511312
1452,103.980679309,1.35364174742,Positive,66,221,29.86425339366516
1453,103.980679309,1.37364174742,Neutral,7,12,58.333333333333336
1454,103.980679309,1.37364174742,Positive,5,12,41.66666666666667
1455,103.980679309,1.38364174742,Negative,4,34,11.76470588235294
1456,103.980679309,1.38364174742,Neutral,14,34,41.17647058823529
1457,103.980679309,1.38364174742,Positive,16,34,47.05882352941176
1458,103.980679309,1.39364174742,Negative,18,172,10.465116279069768
1459,103.980679309,1.39364174742,Neutral,74,172,43.02325581395349
1460,103.980679309,1.39364174742,Positive,80,172,46.51162790697674
1461,103.980679309,1.41364174742,Neutral,5,6,83.33333333333334
1462,103.980679309,1.41364174742,Positive,1,6,16.666666666666664
1463,103.990679309,1.30364174742,Neutral,1,2,50.0
1464,103.990679309,1.30364174742,Positive,1,2,50.0
1465,103.990679309,1.31364174742,Negative,3,39,7.6923076923076925
1466,103.990679309,1.31364174742,Neutral,19,39,48.717948717948715
1467,103.990679309,1.31364174742,Positive,17,39,43.58974358974359
1468,103.990679309,1.33364174742,Neutral,1,4,25.0
1469,103.990679309,1.33364174742,Positive,3,4,75.0
1470,103.990679309,1.34364174742,Negative,1,16,6.25
1471,103.990679309,1.34364174742,Neutral,11,16,68.75
1472,103.990679309,1.34364174742,Positive,4,16,25.0
1473,103.990679309,1.35364174742,Negative,460,4465,10.3023516237402
1474,103.990679309,1.35364174742,Neutral,2186,4465,48.95856662933931
1475,103.990679309,1.35364174742,Positive,1819,4465,40.73908174692049
1476,103.990679309,1.36364174742,Negative,431,6418,6.7154876908694305
1477,103.990679309,1.36364174742,Neutral,1647,6418,25.662200062324715
1478,103.990679309,1.36364174742,Positive,4340,6418,67.62231224680586
1479,103.990679309,1.38364174742,Negative,1,26,3.8461538461538463
1480,103.990679309,1.38364174742,Neutral,11,26,42.30769230769231
1481,103.990679309,1.38364174742,Positive,14,26,53.84615384615385
1482,103.990679309,1.39364174742,Negative,28,371,7.547169811320755
1483,103.990679309,1.39364174742,Neutral,201,371,54.17789757412399
1484,103.990679309,1.39364174742,Positive,142,371,38.274932614555254
1485,103.990679309,1.40364174742,Negative,5,42,11.904761904761903
1486,103.990679309,1.40364174742,Neutral,20,42,47.61904761904761
1487,103.990679309,1.40364174742,Positive,17,42,40.476190476190474
1488,103.990679309,1.41364174742,Negative,1,11,9.090909090909092
1489,103.990679309,1.41364174742,Neutral,6,11,54.54545454545454
1490,103.990679309,1.41364174742,Positive,4,11,36.36363636363637
1491,103.990679309,1.42364174742,Positive,1,1,100.0
1492,104.000679309,1.31364174742,Neutral,2,2,100.0
1493,104.000679309,1.32364174742,Neutral,1,2,50.0
1494,104.000679309,1.32364174742,Positive,1,2,50.0
1495,104.000679309,1.34364174742,Negative,9,84,10.714285714285714
1496,104.000679309,1.34364174742,Neutral,41,84,48.80952380952381
1497,104.000679309,1.34364174742,Positive,34,84,40.476190476190474
1498,104.000679309,1.35364174742,Negative,7,103,6.796116504854369
1499,104.000679309,1.35364174742,Neutral,39,103,37.86407766990291
1500,104.000679309,1.35364174742,Positive,57,103,55.33980582524271
1501,104.000679309,1.36364174742,Negative,1,1,100.0
1502,104.000679309,1.38364174742,Negative,28,312,8.974358974358974
1503,104.000679309,1.38364174742,Neutral,156,312,50.0
1504,104.000679309,1.38364174742,Positive,128,312,41.02564102564102
1505,104.000679309,1.39364174742,Neutral,5,6,83.33333333333334
1506,104.000679309,1.39364174742,Positive,1,6,16.666666666666664
1507,104.000679309,1.42364174742,Neutral,1,1,100.0
1508,104.010679309,1.31364174742,Neutral,2,6,33.33333333333333
1509,104.010679309,1.31364174742,Positive,4,6,66.66666666666666
1510,104.010679309,1.37364174742,Neutral,5,10,50.0
1511,104.010679309,1.37364174742,Positive,5,10,50.0
1512,104.010679309,1.40364174742,Neutral,1,1,100.0
1513,104.020679309,1.31364174742,Neutral,1,3,33.33333333333333
1514,104.020679309,1.31364174742,Positive,2,3,66.66666666666666
1515,104.020679309,1.32364174742,Neutral,2,3,66.66666666666666
1516,104.020679309,1.32364174742,Positive,1,3,33.33333333333333
1517,104.020679309,1.33364174742,Negative,1,1,100.0
1518,104.020679309,1.36364174742,Negative,10,146,6.8493150684931505
1519,104.020679309,1.36364174742,Neutral,62,146,42.465753424657535
1520,104.020679309,1.36364174742,Positive,74,146,50.68493150684932
1521,104.030679309,1.32364174742,Negative,1,14,7.142857142857142
1522,104.030679309,1.32364174742,Neutral,6,14,42.857142857142854
1523,104.030679309,1.32364174742,Positive,7,14,50.0
1524,104.030679309,1.40364174742,Negative,15,78,19.230769230769234
1525,104.030679309,1.40364174742,Neutral,34,78,43.58974358974359
1526,104.030679309,1.40364174742,Positive,29,78,37.17948717948718
1527,104.040679309,1.35364174742,Negative,3,26,11.538461538461538
1528,104.040679309,1.35364174742,Neutral,6,26,23.076923076923077
1529,104.040679309,1.35364174742,Positive,17,26,65.38461538461539
1530,104.040679309,1.40364174742,Positive,1,1,100.0
1531,104.050679309,1.34364174742,Positive,2,2,100.0
1532,104.050679309,1.35364174742,Negative,1,2,50.0
1533,104.050679309,1.35364174742,Positive,1,2,50.0
1534,104.050679309,1.40364174742,Negative,2,4,50.0
1535,104.050679309,1.40364174742,Neutral,1,4,25.0
1536,104.050679309,1.40364174742,Positive,1,4,25.0
1537,104.060679309,1.44364174742,Neutral,3,5,60.0
1538,104.060679309,1.44364174742,Positive,2,5,40.0
1539,104.070679309,1.36364174742,Positive,1,1,100.0
1540,104.080679309,1.40364174742,Neutral,1,1,100.0
